Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Bayoumi N.A.,Synthesis of Radioiodinated Silica-Coated Magnetic Nanoparticles as SPECT/MR Dual-Modality Probe for Bone Imaging,2025,Journal of Pharmaceutical Innovation,10.1007/s12247-025-10011-w,"Purpose: A reliable imaging probe is essential for the accurate diagnosis of diseases and to support effective therapeutic decision-making. Different nanoparticles based multimodal probes have been studied for bone imaging. This work focuses on synthesizing of radiolabeled iron oxide magnetic nanoparticles as a promising dual modality bioprobe (SPECT/MR) for bone imaging. Methods: In this work, silica coated magnetic nanoparticles (SiO2@MNPs) were synthesized. Radioiodination of SiO2@MNPs with iodine − 131 was performed via the Finkelstein reaction to produce a prospective radioiodinated MNPs for bone targeting. Results: The radioiodinated NPs were obtained in high radiochemical purity (about 98.5 ± 0.5%) by magnet separation. The aqueous dispersion of the radioiodinated silica coated MNPs (131I-SiO2@MNPs) exhibited adequate in-vitro stability and biocompatibility. Biodistribution study results after intravenous injection of (131I-SiO2@MNPs) in normal mice revealed the high bone targeting efficiency of the radiolabeled NPs (Cmax= 6± 0.5% ID/g at tmax= 2 h post injection). Magnetization properties measurements proved the preservation of the magnetic properties of SiO2@MNPs after the iodination process retaining its effectiveness as MRI contrast agent. Conclusion: Based on to the results of this study, 131I-SiO2@MNPs could be considered as a promising candidate for SPECT/MR dual bone imaging. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105008722411,Biocompatibility; Biodistribution; MRI contrast agent; Spect imaging
Pemmada V.; Shetty A.; Bhat G.,"Reply to Khan et al., Critical Insights: ABC score is a better predictor for 30-day mortality in upper gastrointestinal bleeding: A prospective single-center study",2025,Indian Journal of Gastroenterology,10.1007/s12664-025-01750-2,[No abstract available],,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85218677725,Center (category theory); Single Center
Liu Y.; Qu J.; Hu C.; Zhao W.; Zhang Y.; Luo Y.; Qu Y.,Relationship between red cell distribution width and lung cancer: evidence from Mendelian randomization and National Health and Nutrition Examination Survey,2025,Discover Oncology,10.1007/s12672-025-02718-6,"Background: Lung cancer remains a primary contributor to cancer-related mortality globally. Red blood cell distribution width (RDW), a straightforward and cost-effective indicator, measures the variability in red blood cell size and is conventionally employed in hematological assessments for anemia differentiation. Nonetheless, limited research has explored the causal link between RDW levels and lung cancer incidence. Methods: Initially, Mendelian randomization (MR) was employed to explore the underlying causal connection between RDW and lung cancer. To ensure the robustness of the MR findings, sensitivity analyses were conducted. Following this, the National Health and Nutrition Examination Survey (NHANES) database was utilized to further substantiate the influence of RDW on the prognosis of lung cancer. Results: The MR analysis revealed a significant association between RDW and lung cancer risk in the European population (OR IVW 1.11, 95% CI 1.03–1.20, p = 0.006; OR Weighted-median 1.16, 95% CI 1.03–1.31, p = 0.013; OR MR-Egger 1.14, 95% CI 1.00–1.30, p = 0.059). Furthermore, findings from the NHANES database suggested that lower RDW values are associated with improved prognosis in lung cancer patients (HR 2, 95% CI 1.07–3.74, p < 0.05). Conclusions: Our study provides further evidence for the relationship between RDW levels and lung cancer, highlighting the potential significance of RDW as a biomarker for predicting lung cancer risk and prognosis. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105005968429,Mendelian Randomization
Li K.; Lu S.; Li C.; Mao J.; Zhang H.; Wang K.; Liu G.; Han Y.; Peng L.; Leng X.,Impact of preoperative comorbidities on elderly patients with esophageal squamous cell carcinoma following esophagectomy: a propensity score matching analysis,2025,Discover Oncology,10.1007/s12672-025-02779-7,"Objective: Elderly patients, particularly those aged 70 and above, often present with comorbidities such as coronary heart disease (CHD), chronic obstructive pulmonary disease (COPD), diabetes mellitus (DM), and high blood pressure (HBP). These comorbid diseases complicate treatment. However, the impact of these comorbidities on survival outcomes and complications in elderly patients undergoing esophagectomy for esophageal squamous cell carcinoma (ESCC) remains under-researched. Methods: This cohort study examined ESCC patients aged 70 and older who underwent esophagectomy. Patients were divided into two cohorts: those without preoperative comorbid diseases (NCD group) and those with preoperative comorbid diseases (CD group). Data were obtained from the Sichuan Cancer Hospital and Institute Esophageal Cancer Case Management Database between May 2016 and August 2021, with follow-up concluding on December 20, 2023. Results: A total of 469 patients met the inclusion criteria, with 206 patients in the comorbid diseases (CD group) and 263 patients without (NCD group). The median follow-up period was 47.5 months, the median overall survival (OS) was 51.6 months and median disease-free survival (DFS) was 33.0 months, with no statistically significant difference in OS and DFS in 2 groups. The incidence of grade 3 or higher complications in the NCD and CD groups was similar, with no statistically significant difference. The most common grade 3 or higher complications were pulmonary infection, hydrothorax, anastomotic stenosis, and anastomotic leakage. Conclusions: Preoperative comorbidities, including CHD, COPD, DM, and HBP, did not significantly impact the long-term survival or disease-free survival of elderly ESCC patients undergoing esophagectomy. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105006935305,Esophagectomy
de Araújo R.A.; da Luz F.A.C.; da Costa Marinho E.; Nascimento C.P.; da Silva A.C.A.L.; dos Reis Monteiro M.L.G.; Silva M.J.B.,Circulating chemokines and leukocytes and their impact on breast cancer prognosis,2025,Discover Oncology,10.1007/s12672-025-02881-w,"Introduction: Tumor staging (TNM) and immunohistochemistry (IHC) are established predictors of breast cancer (BC) prognosis, but there are modulations by the tumor microenvironment and serum factors. This study aims to evaluate circulating chemokines, cytokines and leukocytes in the blood of patients with BC. Methods: A prospective study involving 200 women with infiltrative breast carcinoma was conducted. Patients were stratified by TNM stage and IHC subtype for survival analysis and correlations with the Neutrophil-to-Lymphocyte Ratio (NLR) and the expression of 13 chemokines and 3 cytokines. Results: Survival was significantly higher in women with early-stage tumors (I/II) and in Luminal A and HER2 + subtypes. No significant differences in NLR were observed across TNM stages or IH subtypes. Among the 172 non-metastatic patients, those with NLR > 2 had shorter disease-free survival (DFS) (multivariate analysis). In the Luminal B subgroup, patients with NLR > 2 exhibited worse progression-free survival (PFS) (multivariate analysis), while in the triple-negative (TN) subgroup NLR > 3 was associated with poorer overall survival (OS) (univariate analysis). NLR was prognostic during follow-up, with lower OS observed in patients with NLR > 3 at 12 months post-diagnosis. Significant correlations were identified among 8 CC/CXC chemokines. Furthermore, leukocyte count was significantly correlated with IL-6, RANTES/CCL5, and GRO-Alpha/CXCL1; lymphocytes with MCP1/CCL2; and monocytes with IP10/CXCL10. NLR was significantly correlated with RANTES/CCL5. Conclusion: Risk stratification in BC patients is grounded in tumor staging and immunohistochemistry. However, systemic inflammatory responses, including cytokine- and chemokine-mediated signaling of neutrophils and lymphocytes, play a critical role in modulating prognosis. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105007668139,[WARNING:NoKeywords]
Zhang S.; Xu L.; Gao D.; Zhang H.; Wei S.,Prognostic significance of preoperative abdominal fat thickness for pancreatic ductal adenocarcinoma,2025,Discover Oncology,10.1007/s12672-025-02987-1,"Background: The aim of this study was to investigate the clinical value of abdominal fat thickness (AFT) as a predictor of outcomes for patients with pancreatic ductal adenocarcinoma (PDAC). Methods: Between August 2016 and March 2023, we retrospectively gathered data on 148 patients who underwent pancreaticoduodenectomy for PDAC at the Hepatobiliary Surgery Department of the Second Affiliated Hospital of Soochow University. We conducted a comparative analysis of laboratory results and radiological features between patients who developed postoperative pancreatic fistula (POPF) and those who did not. To identify predictive factors, we employed both univariate and multivariate analytical methods.Furthermore, we conducted prognostic assessments for overall survival (OS) and recurrence-free survival (RFS), taking into account AFT and various patient-related factors. Results: POPF developed in 46 patients (31.1%). AFT > 74.2 mm was associated with a risk of POPF, high body mass index (BMI), operation time and soft pancreatic texture. Patients with POPF were significantly more likely to have high BMI (> 23.2 kg/m2),Intra-abdominal infection, and high AFT than patients without POPF. In the multivariate analysis, high AFT (OR,13.678;95% CI,1.848-101.236;p = 0.01) was the sole independent predictive factor for POPF. Compared with PDAC patients with low AFT values, high AFT patients showed significantly worse OS (HR,2.646; 95% CI, 1.516,4.618;p = 0.001) and RFS (HR, 3.612; 95% CI, 1.949,6.693; p < 0.001). Conclusion: Patients who have experienced POPF have been shown to exhibit a high correlation with AFT. Among the various parameters examined, AFT has emerged as an independent predictive factor for clinically significant POPF. Additionally, our cohort study showed that AFT was associated with poor clinical outcomes in PDAC patients following surgical resection. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105008738916,Clinical Significance
Sanz-Codina M.; Nowak H.; Zeitlinger M.,Host Biomarkers and Antibiotic Tissue Penetration in Sepsis: Insights from Moxifloxacin,2025,European Journal of Drug Metabolism and Pharmacokinetics,10.1007/s13318-025-00945-4,"Background and Objective: Sepsis-induced pathophysiological changes may lead to pharmacokinetic variability which alters antibiotic concentrations at the host infection site. This poses a challenge in clinical practice, as sufficient antibiotic concentrations in tissue are necessary to effectively eradicate bacterial pathogens. In this exploratory study, we aimed to evaluate the potential of routinely used laboratory biomarkers to predict subcutaneous and muscle tissue penetration of moxifloxacin in septic patients. Methods: We retrospectively analyzed data from 10 septic patients included in a pharmacokinetic study, in which moxifloxacin concentrations in subcutaneous adipose and muscle tissues were measured with microdialysis. We correlated the tissue-to-plasma ratio and protein binding with various clinical biomarkers. Results: Our results revealed significant correlations for CRP, LDH, BUN, GPT, and total protein with moxifloxacin subcutaneous penetration, and BUN, GOT, and GPT with muscle penetration. Notably, all biomarkers except CRP correlated negatively with tissue penetration. Moreover, we found a positive correlation between moxifloxacin protein binding and total plasma proteins and albumin. Conclusion: Biomarker tissue correlations suggest that the penetration of moxifloxacin into tissues is a complex process influenced by factors like inflammation, tissue integrity, liver function, protein levels, and renal function. Understanding these interactions might help optimize antibiotic dosing strategies. © The Author(s) 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105003739817,Host response; Human physiology
Osborne K.W.; MacFater W.S.; Anderson B.J.; Svirskis D.; Hill A.G.; Hannam J.A.,Pharmacokinetics of Intraperitoneal Lidocaine for Sustained Postoperative Analgesia in Adults,2025,European Journal of Drug Metabolism and Pharmacokinetics,10.1007/s13318-025-00948-1,"Background and Objective: Intraperitoneal lidocaine is an emerging strategy for analgesia following abdominal surgery but its pharmacokinetics are poorly quantified. We aimed to develop a pharmacokinetic model for unbound and total lidocaine by intraperitoneal and intravenous routes. Methods: Unbound and total lidocaine concentrations, and pain scores (visual analogue score 0–10) were from a published randomized control trial of adults (n = 56) undergoing laparoscopic colon resection. Participants received intravenous or intraperitoneal lidocaine (2 mg/kg bolus then 1.5 mg/kg/h infusion) for 72 h postoperatively. Data were pooled with literature-derived alpha-1-acid glycoprotein concentrations (AAG) to support total lidocaine modelling. Unbound kinetics were described using compartmental models with first order absorption between intraperitoneal and plasma compartments. A turnover model described AAG kinetics with constant binding to lidocaine. An inhibitory pharmacodynamic model was explored to link concentration to pain scores. Results: Maximum lidocaine concentrations after intraperitoneal administration were means (range) of 3.0 (0.4–4.5) mg/L total and 0.6 (0.1–0.9) mg/L unbound. Intraperitoneal absorption was incomplete (bioavailability = 0.66, 95% confidence interval (CI) 0.6–0.76) with a half-time of 0.5 (0.4–0.8) h. A two-compartment model with first order elimination fit best, with unbound clearance 121 (108–136) L/h/70 kg. The binding constant to AAG (KD) was 2.98 (2.69–3.35) µmol/L. A pharmacodynamic model with C50 of 0.21 mg/L and maximal reduction (Emax) of 6 units captured pain scores and was used to simulate dosing strategies. Conclusions: A third of the intraperitoneal dose did not reach the central compartment and absorption took ~2 h. Simulations show that 2 mg/kg/h intraperitoneal infusion achieves a 5-point pain score reduction within ~36 min. © The Author(s) 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105004466414,Human physiology; Pain medicine
Xu D.; Lutz J.D.; Divanji P.; Li J.; Benattia Y.; Griffith A.; Heitner S.B.; Kupfer S.; German P.,Effect of Hepatic Impairment or Renal Impairment on the Pharmacokinetics of Aficamten,2025,Clinical Pharmacokinetics,10.1007/s40262-025-01481-9,"Background and Objective: Aficamten, a small-molecule, selective cardiac myosin inhibitor, is under development for the treatment of symptomatic obstructive hypertrophic cardiomyopathy (oHCM). Aficamten is primarily eliminated by hepatic metabolism with renal excretion playing a minor role. The objective of this investigation was to evaluate the pharmacokinetics (PK) of aficamten in moderate hepatic impairment or mild to moderate renal impairment to inform dosing recommendations in HCM patients with mild or moderate hepatic impairment or mild to moderate renal impairment. Methods: The impact of hepatic impairment on the PK of single-dose aficamten 20 mg was evaluated in a phase 1 single-dose, open-label, parallel-group study, in healthy participants with moderate (n = 8) hepatic impairment (Child-Pugh B classification) versus participants with normal hepatic function (n = 8). Safety was monitored throughout. The effect of renal impairment on aficamten PK was assessed using population PK (PopPK) modelling of phase 2/3 clinical data in patients with oHCM. Results: Aficamten PK was similar in participants with moderate hepatic impairment and those with normal hepatic function. No serious or severe treatment-emergent adverse events or clinically significant laboratory abnormalities were reported. There were no clinical meaningful differences in aficamten exposure in patients with oHCM with mild or moderate renal impairment and those with normal renal function. Conclusions: No clinically relevant changes in aficamten PK were observed in participants with moderate hepatic impairment. Population PK analysis indicated mild or moderate renal impairment and had no statistically or clinically significant impact on aficamten PK in patients with oHCM. Aficamten dose adjustment may not be necessary in patients with mild or moderate hepatic or renal impairment. © The Author(s) 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85218005601,Functional impairment
Le J.; Huynh J.; Vo B.; Mai A.; Mak R.H.; Momper J.D.; Capparelli E.V.; Harvey H.; Avedissian S.; Bradley E.; Sitapati A.; Singh K.; Bradley J.S.,Variability in Meropenem Distribution and Clearance in Children with Sepsis: Population-Based Pharmacokinetics with Assessment of Renal Biomarkers,2025,Clinical Pharmacokinetics,10.1007/s40262-025-01495-3,"Background and Objective: Meropenem dosing to achieve therapeutic exposure in critically ill children with sepsis is challenging due to a spectrum of renal function, from augmented renal clearance (ARC) to acute kidney injury (AKI). The objective of this study was to define meropenem plasma concentrations and pharmacodynamic exposure metrics in children with septic shock during the first 3 days of PICU hospitalization. Methods: We prospectively evaluated meropenem clearance (CLMERO) and volume of distribution (V1-MERO), innovatively assessing renal biomarkers (serum creatinine [SCr], serum cystatin C [SCys], and neutrophil gelatinase-associated lipocalin [SNgal]), in infants aged ≥ 4 weeks and children on intravenous (IV) meropenem 20 mg/kg every 8 h from 2019 to 2023. Cases with sepsis were matched to controls without sepsis. Results: Analysis included 27 participants (19 cases and 8 controls) with 309 meropenem serum concentrations. Median age was 11.8 (range 0.6–19.6) years, weight 36.3 (7.2–98.0) kg, SCr 0.33 (0.09–2.57) mg/dL, SCys 451.1 (178.3–1824.1) ng/mL, and SNgal 180.7 (23.2–1403.0) ng/mL. A 2-compartment, population pharmacokinetic (PK) model via NONMEM best described data, with weight on VMERO and allometric scaling on CLMERO. Using the final model with SCys in V1-MERO and estimated glomerular filtration rate (eGFR)-MS in CLMERO, the median V1-MERO was 0.23 (range 0.07–0.57) L/kg and CLMERO 0.15 (0.05–0.49) L/h/kg, with eGFR–MS 139 (23–365) mL/min/1.73 m2 from AKI to ARC. Meropenem clearance, V1-MERO and eGFR-MS were significantly decreased in cases versus controls, with higher variability of eGFR-MS in cases. Conclusion: Wide variation in meropenem concentrations in children with sepsis as compared to those without sepsis prompt close monitoring of GFR and drug concentrations in this population. © The Author(s) 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105003464955,Population Pharmacokinetics
Roberts D.M.; Liu X.; Parker S.L.; Burke A.; Peek J.; Carland J.E.; Murnion B.; Seah V.; Wallis S.C.; Sumi C.D.; Pandey S.; Buscher H.; Byrne A.; Sandaradura I.; Bowen D.; Holz S.; Stewart A.G.; Hajkowicz K.M.; Roberts J.A.,Population Pharmacokinetic Modelling of Remdesivir and Its Metabolite GS-441524 in Hospitalised Patients with COVID-19,2025,Clinical Pharmacokinetics,10.1007/s40262-025-01496-2,"Background and Objectives: There are limited data testing whether the licensed dose of remdesivir and its active metabolite GS-441524 achieve target concentrations in hospitalised patients with confirmed severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2), the cause of coronavirus disease-2019 (COVID-19). The objectives of this study were to describe the population pharmacokinetics of remdesivir and GS-441524 in hospitalised patients treated for COVID-19 and develop a model to inform dose optimisation in clinical use. Methods: This was a prospective, open-labelled, multi-centre, observational study in four Australian hospitals in adults with confirmed SARS-CoV-2 infection. Patients were administered the licensed remdesivir dose. Remdesivir and GS-441524 concentrations were quantified in multiple plasma samples at different times in the dosing interval by ultra-high-performance liquid chromatography-mass spectrometry/mass spectrometry (LC-MS/MS). Patients were divided into two groups: pharmacokinetic model building and external validation. A population pharmacokinetic analysis was built using non-linear mixed-effects modelling. Monte Carlo simulations were performed to describe the impact of age, kidney function and dosing regimen on drug concentrations. Results: In total, 33 patients were enrolled (median age 70 years, estimated glomerular filtration rate (eGFR) 80 mL/min/1.73 m2). The pharmacokinetics for both compounds were adequately described by a two-compartment model (one compartment for each compound) with first-order elimination. Key covariates included in the final model were age and eGFR. GS-441524 plasma concentrations exceeded the lowest reported half-maximal effective concentration (EC50) with the recommended dosage, and higher dosages exceeded the lowest reported 90%-effective concentration (EC90). Conclusions: The licensed remdesivir dose may achieve target concentrations of GS-441524, but higher dosages may optimise outcomes. Dose adjustments are guided primarily by kidney function. © Crown 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105003117736,Regimen
Piscitelli J.; Hahn E.; Wollenberg L.; Chavira R.; Del Frari L.; Reddy M.B.,Pharmacokinetics of Binimetinib in Participants with Hepatic Impairment,2025,Clinical Pharmacokinetics,10.1007/s40262-025-01509-0,"Background and Objective: Binimetinib is approved for multiple indications at a therapeutic dose of 45 mg twice a day (BID), in combination with encorafenib. A clinical hepatic impairment (HI) study was designed to evaluate the pharmacokinetics (PK), safety, and tolerability of a single oral dose of binimetinib in participants with mild, moderate, and severe HI compared with demographically matched healthy participants with respect to age, gender, and body weight. Methods: Participants were enrolled according to National Cancer Institute (NCI) classification criteria for hepatic function based on their total bilirubin and aspartate aminotransferase levels at screening. Participants enrolled into Group 1 (normal hepatic function) were matched to participants enrolled into Groups 2, 3, and 4 (mild, moderate, and severe HI, respectively) with respect to age, gender, and body weight. Dose-normalized PK parameters were evaluated because of a difference in doses for the severe HI group compared to the other groups, with the dose reduction due to the increased exposures observed in the moderate HI group. Results: Among 27 PK evaluable participants, changes in binimetinib dose-normalized PK parameters Cmax/D and AUCinf/D were minimal in participants with mild HI compared to the normal hepatic function group. Both the moderate and severe HI groups had significant changes as AUCinf/D increased by 81% and 111%, respectively, compared to the normal hepatic function group. Unbound AUClast/D for the moderate and severe HI groups increased by 280% and 248% compared to the normal hepatic function group, respectively. Conclusion: Based on these findings on total and unbound exposures, dose reductions are recommended for binimetinib in cancer patients with moderate and severe HI. Clinical Trial Registration: ClinicalTrials.gov NCT02050815, registered 29 January 2014. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105008816336,Hepatic function; Tolerability
Hardy T.; Liang S.; Tedeschi P.; Lin E.; Brinton E.A.; Davidson M.H.,Impact of Batoclimab Treatment on LDL-C with and Without Coadministration of Atorvastatin: Results from a Phase I Randomized Study in Healthy Participants,2025,Drug Safety,10.1007/s40264-025-01549-2,"Introduction: Batoclimab is an anti-neonatal fragment crystallizable receptor monoclonal antibody in clinical development for the treatment of autoimmune diseases. In phase II trials, batoclimab resulted in dose-dependent reductions in pathogenic immunoglobulin G autoantibodies; however, dose-related increases in low-density lipoprotein cholesterol and other lipids were observed. Objective: This study examined the relationship between batoclimab treatment and lipid levels, and whether increases in low-density lipoprotein cholesterol could be mitigated by coadministration with atorvastatin, a widely used cholesterol-lowering agent. Methods: In this phase I, randomized, fixed-sequence, single-blind trial, 70 healthy participants received subcutaneous injections of batoclimab at various doses or placebo for 6 weeks. Open-label oral atorvastatin was coadministered in a subset of participants receiving batoclimab 340 mg or 680 mg weekly, starting 14 days before the first dose of the study drug, and continuing through the 6-week treatment period and 8-week safety follow-up. Key endpoints included changes in lipid parameters and atorvastatin pharmacokinetics. Results: Dose-dependent increases in total cholesterol and low-density lipoprotein cholesterol were observed with batoclimab doses ≥ 255 mg weekly, comparable to previous observations, whereas coadministration of atorvastatin 10 mg or 40 mg daily mitigated these changes. Batoclimab had little effect on atorvastatin pharmacokinetics. Dose-dependent decreases in serum albumin up to 37% were observed with batoclimab doses ≥ 255 mg weekly, returning to near-baseline levels 4 weeks after stopping batoclimab. As expected, coadministration of atorvastatin did not meaningfully impact the albumin level. The majority of adverse events were mild in severity. Conclusions: Atorvastatin can mitigate clinically significant increases in low-density lipoprotein cholesterol that may occur with batoclimab treatment. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105003566691,[WARNING:NoKeywords]
Brown M.B.; Blair H.A.,Liposomal Irinotecan: A Review as First-Line Therapy in Metastatic Pancreatic Adenocarcinoma,2025,Drugs,10.1007/s40265-024-02133-1,"Liposomal irinotecan (Onivyde®), also known as liposomal pegylated irinotecan, has been developed with the intent of maximising anti-tumour efficacy and minimising drug-related toxicities compared with conventional formulations of this topoisomerase 1 inhibitor. In combination with fluorouracil, leucovorin and oxaliplatin (NALIRIFOX), liposomal irinotecan is approved in the USA and the EU for first-line therapy of eligible patients with metastatic pancreatic adenocarcinoma. In a phase III clinical trial, NALIRIFOX significantly improved overall survival (OS) and progression free survival (PFS) compared with gemcitabine plus nanoparticle albumin bound paclitaxel (nab-paclitaxel) as first-line treatment of patients with metastatic pancreatic ductal adenocarcinoma (mPDAC). The safety profile of NALIRIFOX was generally manageable, with diarrhoea, hypokalaemia and neutropenia being the most common grade ≥ 3 treatment-emergent adverse events. Although further analyses will help position the liposomal irinotecan-containing regimen NALIRIFOX in first-line treatment of metastatic pancreatic adenocarcinoma, current evidence indicates that it is a useful addition to treatment options in this patient population. © Springer Nature Switzerland AG 2025.",,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85217159748,First line therapy; Metastatic adenocarcinoma; Pharmacotherapy
Xu X.; Mao X.; Liu B.; Sun Y.; Cheng X.; Wang X.; Mao H.,Analysis of Sirolimus Blood Concentration and Influencing Factors in Pediatric Patients: Implications for Individualized Drug Therapy,2025,Drugs in R and D,10.1007/s40268-025-00506-9,"Background and Objective: The purpose of this study is to investigate the status of blood concentration of sirolimus (SRL), explore the factors influencing SRL drug blood concentration, and provide guidance for the appropriate utilization of clinical medications. Methods: A single-center retrospective cohort study encompassed 1535 blood drug concentration observations obtained from 249 children from August 2018 to June 2023. Participants were categorized into four groups (A, B, C, and D) on the basis of their blood concentration levels at various time intervals. The analysis focused on identifying the factors that influenced blood concentration in the short- and long-term posttreatment. The primary endpoint was factors affecting the sirolimus blood concentration. The effect of physiopathological indicators on the corrected blood drug concentration (C/D value) was analyzed to avoid the effect of differences in the dose of SRL used in patients on SRL blood concentrations. The multiple linear regression model was used to examine the impact of factors influencing pharmacokinetics and pharmacodynamics on the C/D. Results: Analysis of SRL blood concentration monitoring indicated that a majority (60.43%) of patients demonstrated a trough sirolimus concentration (C0) below the level of the recommended threshold of 5 ng/mL, while approximately 17.7% of patients exceeded 15 ng/mL. The results indicated a noteworthy association between weight and body surface area (BSA) and the C/D of SRL in groups A, B, and D (P < 0.05). Additionally, aspartate transaminase (AST), alanine aminotransferase (ALT), and albumin (ALB) in group A; ALB in group B; and platelet count (PLT) in group C demonstrated a statistically significant correlation with the C/D of SRL (P < 0.05). Conclusions: Clinicians should optimize medication plans by considering the child’s weight, BSA, ALT, AST, PLT, ALB, and relevant factors. These findings may serve as a valuable resource for clinicians. © The Author(s) 2025.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105002356646,Sirolimus
Borrego E.A.; Perez J.L.; Esparza A.; Delgado P.; Moreno K.; Poon W.; Chambers D.; Joddar B.; Natividad-Diaz S.L.,3D Multi-Tissue microphysiological system for Anti-Cancer and cardiotoxicity drug screening with automated image analysis,2025,Discover Applied Sciences,10.1007/s42452-025-07523-y,"In vitro 3D tissue models within microfluidic-based microphysiological systems (MPS) provide controlled and reproducible platforms for quantification of isolated cellular processes in response to biochemical or biophysical stimulus. This study demonstrates the development of a 3D MPS with a dual-chamber, closed-capillary circuit microfluidic culture platform to study chemotherapy drug efficacy in vitro for aggressive malignancies such as breast cancer and glioblastoma. This novel microfluidic system was used to model HER2 + breast cancer (BCTM-SKBR3) co-cultured with cardiac (CTM-AC16) tissue for proof-of-concept chemotherapy-induced cardiotoxicity studies. To further demonstrate the versatility of this system, a glioblastoma tissue model with chemotherapy efficacy studies was included. Additionally, implementation of a Python-based automated image analysis script (AIAPS) facilitated quantification of cell size within the tissue models from 3D fluorescence z-stack images. The results demonstrate maintenance of lineage-specific biomarker expression, physiologically relevant cell morphology and structural organization, and detectable changes in cell sizes with chemotherapy treatment within the 3D tissue models. These results demonstrated the system’s potential for use as a preclinical drug screening platform. © The Author(s) 2025.",,Final,,Scopus,2-s2.0-105012215773,Cancer drugs; Cardiotoxicity
Gomez N.A.; Blumel D.; Dueñas D.; Young B.; Hazel M.; Yu M.,Influence of experimental conditions on the adsorption of disease biomarker proteins to InP/ZnS quantum dots,2025,Analytical Biochemistry,10.1016/j.ab.2025.115903,"The spontaneous formation of quantum dot (QD)-protein assemblies in the physiological environment exhibits challenges or benefits for nanomedicine applications. In this study, we investigated the QD-protein assemblies spontaneously formed with the greener water soluble InP/ZnS–COOH QDs and isolated disease biomarker proteins under various environmental conditions, including QDs size, solution pH, incubation time, ionic strength, different salts, as well as the lowest concentrations of the proteins that started the formation of detectable assemblies. It was shown that higher ionic strength or valence charge disrupted the assembly's formation. The basic pH 8.5 facilitated the formation to a greater extent than the pH 7.4 did. The heat shock protein 90-alpha (HSP90α) adsorbed on QDs surface more readily than cytochrome C (CytoC) and lysozyme (Lyz) in the basic environment. Among the three-sized QDs compared, the medium-sized QDs were the most effective in promoting the assemblies' formation. The detectable assemblies started at as low as 0.4 ng/mL of CytoC, 1.0 ng/mL of HSP90α, or 1.8 ng/mL of Lyz, respectively. The findings add insights into how the biomarker proteins interacted with the QDs under different environmental conditions, which promotes the understanding of QD-protein assemblies' collaborative behaviors when they facilitate bioimaging and biomedicine applications. © 2025 Elsevier Inc.",,Final,,Scopus,2-s2.0-105005070167,[WARNING:NoKeywords]
Li W.; Cui F.; Zhang L.; Yang G.; Rang Z.; Xu M.; Liu Y.; Wang S.,Rapid improvement in a recurrent generalized pustular psoriasis patient ineffective to Ixekizumab following Spesolimab therapy,2025,Anais Brasileiros de Dermatologia,10.1016/j.abd.2024.09.003,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85213540376,Generalized pustular psoriasis; Ixekizumab; Pustular psoriasis
