Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Spitalny L.; Falco N.; England W.; Allred T.; Spitale R.C.,Novel photocrosslinking chemical probes utilized for high-resolution spatial transcriptomics,2025,RSC Chemical Biology,10.1039/d4cb00262h,"The architecture of cells and the tissue they form within multicellular organisms are highly complex and dynamic. Cells optimize their function within tissue microenvironments by expressing specific subsets of RNAs. Advances in cell tagging methods enable spatial understanding of RNA expression when merged with transcriptomics. However, these techniques are currently limited by the spatial resolution of the tagging, the number of RNAs that can be sequenced, and multiplexing to isolate spatially-distinct cells within the same tissue landscape. To address these limitations, we developed CrossSeq, which employs photocrosslinking fluorescent probes and confocal microscopy activation to demarcate user-defined regions of interest on fixed cells for multiplexed spatial transcriptomic analysis. We investigate phenyl azide and diazirine crosslinking scaffolds and define their photoactivity profiles. We then deploy the aryl azide scaffold with three fluorophores for multiplexing on glyoxal fixed cells and analyze the defined populations using flow cytometry. Finally, we apply CrossSeq to investigate an in vitro MDA-MB-231-LM2 metastatic cancer migration model to evaluate changes in gene expression at the migratory cell front versus the exterior population. We anticipate this new technology will be a valuable tool addition as it will enable easier access to spatial transcriptomic analysis for the scientific community using conventional microscopy and analysis techniques. © 2025 RSC.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-86000432302,[WARNING:NoKeywords]
Raichure P.C.; Kaushik B.; Agarwal A.; Laskar I.R.,"Facile, selective and cost-effective detection of creatinine from human urine using a cyclometalated dinuclear iridium(iii) complex through creatinine-triggered emission",2025,Materials Advances,10.1039/d4ma01084a,"A new cyclometalated oxalyl-bridged dinuclear iridium(iii)-based phosphorescent complex (M3) was synthesized, which detected creatinine in the solid phase by increasing the emission intensity with a blue shift. The probe M3 was synthesized in a straightforward synthetic route by forming a dichloro-bridged iridium(iii) intermediate. The creatinine detection process was developed on a low-cost filter paper strip impregnated with M3, and it was successfully tested on human urine samples. It was observed that the probe was highly selective towards creatinine, and no response was observed with most of the other components present in human urine. Furthermore, the mechanism of creatinine detection was rationally explored. © 2025 RSC.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105001074069,[WARNING:NoKeywords]
Sk S.; Chakrovorty A.; Samadder A.; Bera M.,A family of zinc compounds of an anthraceneappended new multifunctional organic scaffold as potent chemotherapeutics against cervical cancer,2025,Materials Advances,10.1039/d4ma01278j,"A family of biologically active novel zinc(II) compounds, namely [Zn(ahpa)(Cl)(H2O)] (1), [Zn(ahpa)(NO3)(H2O)] (2) and [Zn(ahpa)(H2O)2](ClO4) (3), of an anthracene-appended multifunctional organic scaffold, Hahpa (Hahpa = 3-((anthracene-10-ylmethyl)(2-hydroxyethyl)amino)propanoic acid), were synthesized and characterized. Synthesis of 1-3 was accomplished by reacting Hahpa with zinc(II) precursors such as ZnCl2, Zn(NO3)2 6H2O and Zn(ClO4)2 6H2O, respectively, in the presence of NaOH at room temperature. Compounds 1-3 were characterized by elemental analysis, FTIR, electronic absorption and emission spectroscopy, molar conductivity analysis, and TGA studies. Elemental analysis, molar conductivity analysis, and UV-vis and fluorescence titration results unambiguously confirm the integrity of the compound frameworks. Moreover, the structures of 1-3 were ascertained by density functional theory (DFT) computation using the B3LYP/6-311G level of theory, indicating a distorted square pyramidal geometry around the zinc centers. Furthermore, the anticancer properties of 1-3 were assessed in human cervical cancer (HeLa) cell lines, revealing a significantly high cytotoxicity with IC50 values ranging from 1.09 to 2.11 mM. They showed high selectivity between the normal and cancer cells despite this potency. The anticancer activity of 1-3 was possibly due to an increase in cellular reactive oxygen species (ROS), destruction of cell membrane integrity, and DNA damage occurring via nuclear condensation. Electronic absorption spectroscopy, ethidium bromide (EB) displacement assay and circular dichroism (CD) spectroscopy confirmed the binding affinity and binding mode of 1-3 with DNA in a dose-dependent manner. All three compounds were also able to modulate the expression of p53 tumour suppressor protein and exhibited antitumorigenic activity, whereas their activity remained unaltered in the normal cell. When a comparative assessment of anticancer properties of 1-3 was made, 1 showed a higher cytotoxicity towards the cancer cells in comparison to 2 and 3.  © 2025 The Author(s).",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85216734532,[WARNING:NoKeywords]
Iaculli D.; Montgomery J.; Lamouroux A.; Caufriez A.; Gozalbes R.; Vinken M.; Molica F.; Kwak B.R.; Ballet S.,Design and synthesis of cyclic lipidated peptides derived from the C-terminus of Cx43 for hemichannel inhibition and cardiac endothelium targeting,2024,RSC Medicinal Chemistry,10.1039/d4md00850b,"A peptide segment that is 10 residues long at the C-terminal (CT) region of Cx43 is known to be involved in interactions, both with the Cx43 protein itself and with other proteins, that result in hemichannel (HC) activity regulation. Previously reported mimetic peptides based on this region (e.g., αCT1, CT10) have been revealed to be promising therapeutic agents in the context of cardiovascular diseases. In this work, novel approaches, such as C- and N-terminal modification and cyclization, to improve the proteolytic stability and bioavailability of the CT10 peptide are presented. These efforts resulted in a set of unprecedented potent cyclic inhibitors of HC-mediated ATP release with a half-life largely exceeding 24 hours. Additionally, the introduction of a lipophilic moiety with different solubilizing linkers led to the generation of a novel series of water-soluble and lipidated peptides that exhibited high inhibitory capacity in in vitro assays at submicromolar concentrations. A cardiac endothelium targeting strategy was also adopted, exploiting the ability of the CRPPR peptide to selectively deliver the peptides to endothelial cells. © 2025 RSC.",,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105001088907,[WARNING:NoKeywords]
Umapathy S.; Pan I.,Glucose reduced nano-Se mitigates Cu-induced ROS by upregulating antioxidant genes in zebrafish larvae,2025,Nanoscale Advances,10.1039/d4na00644e,"This study compares the therapeutic efficiency of bovine serum albumin-stabilized selenium nanoparticles in reducing oxidative stress and improving cellular health. The nanoparticles were synthesized using mussel-extracted selenium with two reducing agents: d-glucose and orange. Inductively coupled plasma-optical emission spectroscopy and X-ray diffraction analyses confirmed the presence of selenium. The reducing agent and duration influenced the nanoparticle size. Reduction with d-glucose for 1 hour revealed that the particles exhibited an average size of 10 nm. Copper sulfate-induced malformations such as yolk sac and pericardial edema were observed with 25 μg ml−1 of orange-reduced nanoparticles, while d-glucose-reduced nanoparticles mitigated these malformations at 25 μg ml−1. Treatment with stabilized Se-NPs reduced with d-glucose for 30 minutes showed 33% dose-dependent radical scavenging activities, upregulated approximately 2-fold of superoxide dismutase, catalase, glutathione reductase, and glutathione peroxidase encoding genes and restored homeostasis by decreasing lipid peroxidation (27.32 nmol mg−1 ml−1) and nitric oxide levels (6.71 μM). They also had the potential to restore cognitive properties such as larval movement (93.40 m) without altering larval behaviour. Live cell imaging indicated a significant decrease in cellular reactive oxygen species and lipid peroxidation levels in the gut and liver. These findings suggest that Se-NPs reduced for 30 minutes with d-glucose are promising candidates for oxidative stress-induced neurodegeneration. © 2025 RSC.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-86000318593,[WARNING:NoKeywords]
Nair A.J.; Pissuwan D.,Improving the aqueous solubility and antibacterial activity of triclosan using re-dispersible emulsion powder stabilized with gold nanoparticles,2025,Nanoscale Advances,10.1039/d4na01022a,"Triclosan (TCS) is used as an antibacterial agent in various products. One of the major issues associated with TCS is its limited solubility in aqueous media, which can reduce its effectiveness against bacteria. In this study, we enhanced the aqueous solubility and antibacterial activity of TCS by using a re-dispersible emulsion powder stabilized with gold nanoparticles (GNPs). The developed formulation (TCS/PEG-B/GNPs) demonstrated the ability to dissolve in aqueous media and provided good stability. An antibacterial investigation was conducted using drug-resistant bacterial strains, Escherichia coli (E. coli) BAA-1161 and methicillin-resistant Staphylococcus aureus (MRSA), as model bacteria. The results showed that TCS/PEG-B/GNPs had the highest antibacterial activity. The MRSA strain demonstrated greater susceptibility to TCS (both TCS alone and TCS in the formulation) than E. coli BAA-1161. The cytotoxicity assay was also conducted in THP-1 cells and it was found that the viability of THP-1 cells treated with a 5× dilution of TCS/PEG-B/GNPs was higher than 80%. Altogether, our study proposes a novel approach to overcome the solubility concerns of TCS. These results demonstrated an increase in TCS's solubility and efficacy, which holds great promise for future applications. © 2025 RSC.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85215842405,[WARNING:NoKeywords]
Mohan A.; Ramanan S.R.,Surface imprinted microhelical magnetic polymer nanocomposite fibers for targeted lysozyme separation,2025,Nanoscale Advances,10.1039/d4na01041h,"Magnetic microhelical structures have recently drawn attention as microswimmers capable of mimicking bacterial propulsion in the low Reynolds number regime. Such structures can be used in microfluidic bioseparation or targeted delivery and their interaction with proteins is extremely important. In this study we fabricated silica coated magnetic microhelices resembling artificial bacterial flagella like structures via electrospinning magnetite nanoparticle incorporated polystyrene nanocomposite solution followed by silica sol coating. Two model proteins, Lysozyme (Lyz) and Bovine Serum Albumin (BSA), were used for protein imprinting along with a polydopamine layer on the magnetic microhelical substrates. The adsorption mechanism of lysozyme on the molecularly imprinted support system was analyzed using adsorption model fitting (Langmuir, Freundlich and Temkin). Adsorption capacity, selective binding and imprinting factor values were calculated for both imprinted (Lyz and BSA) and non-imprinted samples. A significantly higher adsorption capacity was obtained compared to previously reported studies. © 2025 RSC.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105002691737,[WARNING:NoKeywords]
Chen S.; Triki M.; Pinto Carneiro S.; Merkel O.M.,A novel micelleplex for tumour-targeted delivery of CRISPR-Cas9 against KRAS-mutated lung cancer,2025,Nanoscale,10.1039/d4nr03471f,"CRISPR-Cas9 has emerged as a highly effective and customizable genome editing tool, holding significant promise for the treatment of KRAS mutations in lung cancer. In this study, we introduce a novel micelleplex, named C14-PEI, designed to co-deliver Cas9 mRNA and sgRNA efficiently to excise the mutated KRAS allele in lung cancer cells. C14-PEI is synthesised from 1,2-epoxytetradecane and branched PEI 600 Da via a ring-opening reaction. The resulting C14-PEI has a critical micelle concentration (CMC) of approximately 20.86 ± 0.15 mg L−1, indicating its ability to form stable micelles at low concentrations. C14-PEI efficiently encapsulates mRNA into micelleplexes through electrostatic interactions. When the mass ratio is 8 (w/w 8), the C14-PEI formulation exhibits conducive properties, which showed encapsulation efficiency of eGFP mRNA at 99% and led to a 130-fold increase in eGFP expression in A549 cells compared to untreated cells, demonstrating the robust delivery and expression capability of the micelleplexes. Importantly, toxicity tests using intracellular reduction of a tetrazolium salt revealed no significant cytotoxicity, underscoring the biocompatibility of C14-PEI. C14-PEI also shows high efficiency in co-encapsulating Cas9 mRNA and sgRNA, as confirmed by agarose gel electrophoresis. At an sgRNA to Cas9 mRNA molar ratio of 10, the micelleplexes successfully mediate the cutting of mutated KRAS with an indel efficiency exceeding 60%, as determined by the T7 Endonuclease I (T7EI) assay. Droplet digital polymerase chain reaction (ddPCR) further demonstrates that the gene editing efficiency, measured by edited gene copies, is 48.5% in the w/w 4 group and 37.8% in the w/w 8 group. Treatment with C14-PEI micelleplexes containing Cas9 mRNA and sgRNA targeting the KRAS G12S mutation significantly impairs the migration capability of A549 cells and increases apoptosis rates. These findings suggest that C14-PEI effectively disrupts KRAS signalling pathways, leading to reduced tumor cell proliferation and enhanced cell death. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-86000752141,[WARNING:NoKeywords]
Caban M.; Fronik P.; Terenzi A.; Federa A.; Bormio Nunes J.H.; Pitek R.; Kirchhofer D.; Schueffl H.H.; Berger W.; Keppler B.K.; Kowol C.R.; Heffeter P.,A new fluorescent oxaliplatin(IV) complex with EGFR-inhibiting properties for the treatment of drug-resistant cancer cells,2025,Inorganic Chemistry Frontiers,10.1039/d4qi03025g,"Platinum chemotherapy is part of every second anticancer treatment regimen. However, its application is limited by severe side effects and drug resistance. The combination of platinum-based chemotherapeutics with EGFR inhibitors has shown remarkable synergism in clinical treatment. To enhance the tolerability of this combination, we designed a novel multi-action oxaliplatin-based platinum(IV) complex with an EGFR-inhibiting moiety (KP2749). KP2749 releases two independent cytotoxic agents upon reduction: oxaliplatin and the EGFR inhibitor KP2187, which was selected for its strong intrinsic fluorescence that became quenched upon complexation to metal ions. In particular, KP2749 demonstrated high stability and specific KP2187 release, with quenched fluorescent properties in its intact form, facilitating the investigation of its intracellular reduction. Notably, by exploiting its fluorescence, we demonstrated that intact KP2749 itself exhibited EGFR-inhibitory properties. Furthermore, subsequent experiments indicated that our complex was able to overcome resistance to oxaliplatin and EGFR inhibitors in vitro and in xenograft models in vivo. These effects were not only based on EGFR inhibition and DNA damage, but also improved cellular drug uptake. Finally, in silico docking analysis confirmed that the intact KP2749 complex had EGFR-binding properties, which were different from free KP2187. Consequently, these data suggested that the coordination of EGFR inhibitors to metal cores (like platinum) allow the fine-tuning of their EGFR-targeting properties. In conclusion, this study not only presents a new potential anticancer drug but also offers a novel fluorescent tool to study the intracellular drug release kinetics of platinum(IV) complexes. © the Partner Organisations 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85214680452,[WARNING:NoKeywords]
Troisi R.; Galardo F.; Messori L.; Sica F.; Merlino A.,The X-ray structure of the adduct formed upon reaction of aurothiomalate with apo-transferrin: gold binding sites and a unique transferrin structure along the apo/holo transition pathway,2025,Inorganic Chemistry Frontiers,10.1039/d4qi03184a,"The interaction of sodium aurothiomalate with the apo form of human serum transferrin (hTF) was studied by X-ray crystallography. The protein binds gold ions close to the side chains of His25, Asp63 and His249, His207 and Tyr238, and His273, His289, His300, His473, His585, His598, His606, and His642; the thiomalate ligand is released. Notably, the N- and C-lobes of one of the two hTF molecules in the asymmetric unit of the Au-hTF adduct crystals exhibit conformations that are slightly different from those observed in the “fully opened” apo-hTF, with the N-lobe that is intermediate between the “partially opened” form observed in the structure of hTF with Bi3+ and the “fully opened” form of apo-hTF. Thus, our data provide relevant information about the binding of gold centers to hTF and on a unique hTF structure along the apo-hTF/holo-hTF transition pathway. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105001692330,[WARNING:NoKeywords]
Xie Q.; Zhang G.; Zhou D.; Liu H.; Yu D.; Duan J.,Mass production of ultrasmall Mn3O4 nanoparticles for glutathione responsive off-on T1/T2 switching magnetic resonance imaging and tumor theranostics,2025,RSC Advances,10.1039/d4ra07224c,"Individual theranostics with an integrated multifunction holds considerable promise for clinical application compared with multicomponent regimes. Mn3O4 nanoparticles with an ultrasmall size (4 nm) and mass production capability were developed with dual function of integrated tumor magnetic resonance imaging (MRI) and therapy. The high valence state of Mn3O4 nanocrystals enables a sensitive reaction with the glutathione (GSH) molecule and favorable decomposition ability, which further induces a unique, favorable, variable T1 turn-off and T2 turn-on MRI property. In addition, ultrasmall Mn3O4 nanoparticles reacted with high-level GSH in the tumor microenvironment induces responsive and enhanced variable T1- and T2-MRI imaging capability for accurate cancer diagnosis. Moreover, the synthesized ultrasmall Mn3O4 nanoparticles exhibit considerable ferroptosis effect towards tumor cells and excellent in vivo biocompatibility, thus indicating promising effective cancer treatment application. The developed ultrasmall Mn3O4 nanoparticles with integrated dual functions of GSH-responsive variable T1 and T2 MRI imaging effects and ferroptosis capability show promising potential as a candidate for tumor theranostics in clinical applications. © 2025 The Author(s)",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85216483835,[WARNING:NoKeywords]
Zhang A.; Mahotra M.; Yu H.; Zhu T.; Loo S.C.J.,Nanocomplexation between curcumin and proteins by charge-switch method for improved physicochemical and biological properties of curcumin,2025,RSC Advances,10.1039/d4ra07613c,"Curcumin, a natural polyphenol, has various biological functions including antioxidant and antimicrobial properties, but the functions are limited by its low aqueous solubility. To address this, two proteins, bovine serum albumin (BSA) and gelatin were used to form curcumin-protein nanocomplexes using a charge-switch method, by mixing oppositely charged curcumin and proteins. Complexation with BSA and gelatin increased the curcumin solubility to 391.77 (±15.70) μg mL−1 and 143.64 (±2.29) μg mL−1 respectively, and the loading amount (LA) of curcumin to 21.36% and 15.57%, respectively. Moreover, enhanced bioaccessibility, and antioxidant and antimicrobial properties were observed after complexation. After complexation, the minimum inhibitory concentration (MIC) of curcumin decreased by eightfold against Vibrio parahaemolyticus, more than eightfold against Vibrio harveyi, and twofold against Bacillus cereus and Streptococcus iniae, which are food and aquaculture related pathogens. The curcumin-protein nanocomplexes presented in this work could serve as non-antibiotic additives for preventing and managing microbial diseases in agri-food applications. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105001420796,[WARNING:NoKeywords]
Wied M.C.; Sørensen T.J.,Towards homogenous multiwell plate based pH sensors using a responsive triangulenium dye and an ATTO-647 reference dye,2025,RSC Advances,10.1039/d4ra07949c,"pH remains the most important chemical parameter and must be monitored for positive outcomes in areas as different as cheese making and in vitro fertilisation (IVF). Where blood gas analysers enable patient monitoring, starter cultures in cheese manufacturing are still monitored using conventional pH electrodes. Here, we present a homogeneous multiwell plate sensor for monitoring pH, with the same sensitivity as a pH electrode. The homogenous sensor operates in small liquid samples and uses two components: a pH responsive triangulenium dye on a polystyrene nanoparticle, and a freely diffusing commercial reference dye. Sensor measurements were made in triplicate to investigate and document the performance and robustness of the individual components, before we moved on to investigate the multiwell plate sensor design. The pH sensor was first tested in cuvettes, before moving to microwells and smaller volumes. The target is to monitor pH in IVF cultures, and the sensor proved to be operational in the pH range found in in vitro fertilisation buffers, but the references dye was shown not to be suitable for sensors. We conclude that the homogeneous sensor design is sound, but reaching the required precision of ΔpH = 0.01 can only be done with a different reference dye. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85215381929,[WARNING:NoKeywords]
Manju N.; Raigar A.K.; Saini K.; Jyoti N.; Kapavarapu R.K.; Guleria A.,"Spiro thiochromene-oxindoles as novel anti-inflammatory agents: design, sustainable synthesis, in vitro and in silico evaluations",2025,RSC Advances,10.1039/d4ra07990f,"A one-pot, acid-, base-, and metal-free, multicomponent strategy has been developed to synthesize spiro thiochromene-oxindole derivatives as potential anti-inflammatory agents. The synthesized compounds were screened in vitro for their anti-inflammatory activity by inhibiting heat-induced Bovine Serum Albumin (BSA) denaturation assay, revealing moderate to good efficacy. Compounds 4e, 4k, and 4h exhibited the highest activity, inhibiting BSA denaturation by 90.97-95.45% at 800 μg mL−1 concentration with half maximal inhibitory concentration (IC50) values of 127.477 ± 2.285, 190.738 ± 3.561, and 285.806 ± 8.894 μg mL−1, respectively. For mechanistic insights in silico studies were conducted, revealing binding affinities of the active compounds with cyclooxygenase-2 (COX-2) protein, with binding energies of −8.9 kcal mol−1 (4e), −8.7 kcal mol−1 (4k), and −8.6 kcal mol−1 (4h). Bioactivity and pharmacokinetic parameters were further analyzed, encompassing ADMET (Absorption, Distribution, Metabolism, Excretion, and Toxicity) characteristics. This study highlights the potential of spiro thiochromene-oxindoles as anti-inflammatory agents, warranting further exploration as potential leads. The synthetic strategy for these target compounds utilizes taurine as an eco-friendly bio-organic catalyst, facilitating an acid-, base-, and metal-free intramolecular C-S and C-C bond formation in aqueous media. The reaction involves a one-pot, three-component Knoevenagel-Thia-Michael cascade between substituted isatins, 1,3-dicarbonyls, and 2-naphthalene thiol. Key features of this green protocol include high yields, cost-efficiency, non-toxicity, atom economy, and acid-, base-, and metal-free synthesis in water. Additionally, the catalyst exhibits excellent reusability, maintaining its activity across three cycles with easy recovery, while product isolation is achieved through simple filtration, eliminating the need for chromatographic purification and organic solvents. These attributes underscore this approach's synthetic and environmental advantages, highlighting its potential for broader application in the development of anti-inflammatory agents. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85215755959,[WARNING:NoKeywords]
Azad H.; Shekaari H.; Ghaffari F.; Mokhtarpour M.; Hokm Abad M.B.,"Study of fluconazole drug behavior in deep eutectic solvents: thermodynamic properties, solubility measurement, and fluorescence spectroscopy",2025,RSC Advances,10.1039/d4ra09043h,"Fluconazole is a crucial antifungal medication with a broad spectrum of activity against various fungal infections. This study thermodynamic properties, solubility measurements and spectrofluorometric method were used for investigating the interactions between fluconazole (FCZ) and deep eutectic solvents (DESs). Five choline chloride-based deep eutectic solvents (DESs) were synthesized. Each DES was prepared by combining choline chloride (a hydrogen bond acceptor, HBA) with a different hydrogen bond donor (HBD): oxalic acid (OX), malonic acid (MA), ethylene glycol (EG), glycerol (G), or urea (U). Subsequently, the interactions between fluconazole (FCZ) and these synthesized DESs were investigated using fluorescence spectroscopy at a temperature of 298.15 K. Fluorescence spectroscopy revealed a strong interaction between fluconazole (FCZ) and deep eutectic solvents (DESs). This was evident from the significant quenching of FCZ's intrinsic fluorescence upon DES addition. The association constant and binding sites were determined. Among the tested DESs, the choline chloride-oxalic acid mixture exhibited the strongest interaction with FCZ. Furthermore, the solubility of FCZ in DES-water mixtures studied at a temperature range of (298.15 to 313.15) K was found to increase with increasing DES concentration. The solubility data were accurately fitted using the e-NRTL and Wilson thermodynamic models. To gain deeper insights, conductor-like screening model (COSMO) calculations were performed on the studied systems. The obtained surface cavity volume and dielectric solvation energy provide valuable information about the intermolecular interactions. Finally, thermodynamic analysis using Gibbs and van't Hoff equations indicated that the dissolution of FCZ in these systems is an endothermic process. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105002587215,[WARNING:NoKeywords]
Miller A.; Matera-Witkiewicz A.; Mikołajczyk-Tarnawa A.; Kola A.; Wiloch M.; Jonsson-Niedziolka M.; Wieczorek R.; Wątły J.; Valensin D.; Rowińska-Żyrek M.,"Cu(ii) binding to an antimicrobial shrimp peptide - a small step for structural chemistry, a big leap for medicinal applications",2025,Chemical Science,10.1039/d4sc05222f,"PvHCt, a 23-amino acid long, histidine-rich peptide derived from shrimp, becomes strongly antimicrobial upon Cu(ii) ion binding. We describe Zn(ii) and Cu(ii) complexes of this peptide, aiming to understand how metal binding and structure correlates to biological activity. Using NMR, UV-vis, CD and FTIR spectroscopies, along with cyclic voltammetry, potentiometry, and DFT calculations, we demonstrate that Cu(ii) binds to the central and C-terminal regions of the peptide, inducing significant structural changes. These include a pronounced bend in the peptide backbone, increased α-helical content, and the production of reactive oxygen species, all of which contribute to the remarkable antimicrobial potency of PvHCt. In contrast, Zn(ii) binds to the C-terminal region with minimal impact on the peptide's overall structure, failing to enhance its antimicrobial activity. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85216794090,[WARNING:NoKeywords]
Li J.; Zhao X.; Zhang Y.; Lu Y.; Xue H.; Li D.; Liu Q.; Yan C.; Chi W.; Xiao X.; Zhu W.-H.; Guo Z.,A two-dimensional fluorescence and chemiluminescence orthogonal probe for discriminating and quantifying similar proteins,2025,Chemical Science,10.1039/d4sc07714h,"Given that proteins with minor variations in amino acid sequences cause distinct functional outcomes, identifying and quantifying similar proteins is crucial, but remains a long-standing challenge. Herein, we present a two-dimensional orthogonal fluorescence and chemiluminescence design strategy for the probe DCM-SA, which is sequentially activated by albumin-mediated hydrolysis, exhibiting light-up fluorescence and photo-induced cycloaddition generating chemiluminescence, enabling orthogonal signal amplification for discrimination of subtle differences between similar proteins. By orthogonalizing these dual-mode signals, a two-dimensional work curve of fluorescence and chemiluminescence is established to distinguish and quantify similar proteins HSA and BSA. Importantly, the dual-mode signals of DCM-SA exhibit contrary incremental trends towards HSA and BSA. Molecular docking and femtosecond transient absorbance spectroscopy reveal that the lower KD value of DCM-SA with HSA and the longer excited-state lifetime of DCM-SA with BSA underlie the distinct dual-mode responses. Using two-dimensional orthogonal signals, for the first time, we precisely measure the HSA/BSA ratio in mixed serum. This method facilitates rapid blood source identification and trace HSA quantitation in human urine. Our two-dimensional orthogonal amplification approach offers a powerful tool for distinguishing and quantifying subtle differences among highly similar proteins, demonstrating great potential for both basic life science research and clinical applications. © 2025 The Author(s)",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85215836223,[WARNING:NoKeywords]
Shimaya T.; Yokoyama F.; Takeuchi K.A.,Smectic-like bundle formation of planktonic bacteria upon nutrient starvation,2025,Soft Matter,10.1039/d4sm01117a,"Bacteria aggregate through various intercellular interactions to build biofilms, but the effect of environmental changes on them remains largely unexplored. Here, by using an experimental device that overcomes past difficulties, we observed the collective response of Escherichia coli aggregates to dynamic changes in the growth conditions. We discovered that nutrient starvation caused bacterial cells to arrange themselves into bundle-shaped clusters, developing a structure akin to that of smectic liquid crystals. The degree of the smectic-like bundle order was evaluated by a deep learning approach. Our experiments suggest that both the depletion attraction by extracellular polymeric substances and the growth arrest are essential for the bundle formation. Since these effects of nutrient starvation at the single-cell level are common to many bacterial species, bundle formation might also be a common collective behavior that bacterial cells may exhibit under harsh environments. © 2025 The Royal Society of Chemistry.",,Final,All Open Access; Green Open Access,Scopus,2-s2.0-105002681835,[WARNING:NoKeywords]
Himawan A.; Korelidou A.; Pérez-Moreno A.M.; Paris J.L.; Dominguez-Robles J.; Vora L.K.; Permana A.D.; Larrañeta E.; Graham R.; Scott C.J.; Donnelly R.F.,"Formulation and evaluation of PVA-based composite hydrogels: physicochemical, leachables, and in vitro immunogenicity studies",2025,Journal of Materials Chemistry B,10.1039/d4tb02181a,"This study explores the formulation and characterization of poly(vinyl alcohol) (PVA)-based composite hydrogels synthesized through solid-state crosslinking. Comprehensive assessments were conducted on their physicochemical properties, leachables, and immunogenicity. Swelling experiments demonstrated that the incorporation of poly(vinylpyrrolidone) (PVP) enhanced water retention, while chitosan had a minimal effect on swelling behavior. Qualitative analysis of leachables identified water-soluble components, including dehydrated PVA and PVP. Fourier-transform infrared (FTIR) spectroscopy confirmed the formation of ester bonds and indicated increased hydrogen bonding post-crosslinking. Thermal stability was validated by differential scanning calorimetry (DSC) and thermogravimetric analysis (TGA), with decomposition observed at 320–330 1C. X-ray diffraction (XRD) analysis revealed enhanced crystallinity following crosslinking. Solid-state nuclear magnetic resonance (NMR) further confirmed chemical changes consistent with the results from other characterization techniques. In vitro assays using DC2.4 mouse dendritic cells showed that hydrogel extracts inhibited cell proliferation without causing cytotoxicity or triggering significant immune responses. These findings highlight the hydrogels’ biocompatibility and stability, supporting their potential for biomedical applications. © The Royal Society of Chemistry 2025.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85215956441,[WARNING:NoKeywords]
