Authors,Title,Year,Source title,DI,Abstract,Author Keywords,Publication Stage,Open Access,Source,EID,OpenAlex_KW
Spreinat A.; Kunz W.; Maack C.H.; Wilczek C.; Nestler B.; Ernst A.,Fluid propagation and protein adsorption patterns in porous nitrocellulose membranes for lateral flow assays,2025,Physics of Fluids,10.1063/5.0257343,"Lateral flow assays (LFAs) have caught new attention in recent years due to extensive use in the containment of the COVID-19 pandemic. Especially the protein and fluid interactions with the nitrocellulose membrane structure are yet to be fully investigated, which affect the fluid and protein distribution of the test and control lines differently due to different adsorptive properties of fluids and proteins. Therefore, the relationship between fluid spread and protein distribution, respectively, and structure needs systematic evaluation. Two procedures were developed based on passive adsorption of complementary fluorescent dyes to investigate these phenomena. These procedures enabled three-dimensional visualization of the membrane structure, fluid as well as the protein spreading, respectively. Confocal laser scanning microscopy was applied after depositing picoliter and nanoliter volumes of the printing buffers containing fluorophore-labeled proteins (immunoglobulin G) and Oregon Green™ 488 onto the membrane using a high precision micro dispenser. The resulting data were correlated with the membrane's tortuosity and permeability. Inverse-proportional dependencies for the lateral spread of the fluid and protein adsorption with the structural parameters were observed. Additionally, surfactants [polysorbate 80 (PS80) and sodium dodecylbenzenesulfonate (SDBS), both at 0.1%] were added individually to the buffers, and the spread of the liquids was evaluated. Both surfactants increase the similarities between fluid and protein shape compared to the reference data. While SDBS increases the general lateral spread, PS80 does increase the penetration depth of the protein into the membrane, which could lead to reduced signal in LFAs. © 2025 Author(s).",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105000033880,[WARNING:NoKeywords]
Vlogman T.; van der Hoek J.; Snoeijink T.; Hagmeijer R.; Groot Jebbink E.; Jain K.,Impact of injection velocity on catheter-based drug delivery in bifurcating vessels: In silico and in vitro analysis,2025,Physics of Fluids,10.1063/5.0263975,"Many biomedical applications involve the transport of fluid and/or particles in bifurcating vessels, such as aerosol transport in the lungs and transarterial radioembolization (TARE). Inspired by TARE, we study the injection of fluid via a catheter in an idealized liver vasculature through experiments and lattice Boltzmann simulations. First, we validate the simulations using in vitro experiments of dye injected through a catheter. Then, we investigate the impact of catheter injection velocity on the distribution of injected fluid. The sensitivity of the distributions to changes in flow rate is low at catheter flow rates Q c ≤ 6 mL min − 1 and Q c ≥ 11 mL min − 1 , while in the intermediate regime, changes in flow rate of only 2 ml/min lead to changes in distribution of more than 50%. This is shown to originate from changes in the flow field in the first bifurcation. Specifically, the sensitivity to flow rate becomes large as the jet breakdown length approaches the distance to the first bifurcation. Our work represents a first step toward a fundamental understanding of the effect of injection velocity in TARE and similar applications. © 2025 Author(s).",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105002733636,[WARNING:NoKeywords]
Mustafa S.; Cannon C.; Keenan R.; Mikaere M.; Dehar T.; Moorhouse S.; Thompson J.; Chepulis L.,Evaluating the impact of the Piki te Ora extended primary care team on clinical outcomes in type 2 diabetes patients: a retrospective study,2025,Journal of primary health care,10.1071/HC24108,"Introduction Type 2 diabetes (T2D) is a significant health issue in New Zealand with a disproportionate effect for Māori. To address inequities and optimise care, Te Korowai Hauora o Hauraki, an Iwi Māori health provider, established the 'Piki te Ora service' to support its five rural clinics by providing culturally safe, multidisciplinary support for patients with T2D. Aim This study aimed to undertake a service review, describing and evaluating the available clinical data, of the Piki te Ora service. Methods Patients enrolled in the Piki te Ora service between January 2021 and March 2024 were invited to have their data (sociodemographic, HbA1c, cholesterol and blood pressure) included in the review. Frequency and mode of health care/patient contact were also explored. Results A total of 112 patients were contacted and 64 (mean age 58years, 62.5% Māori) consented to data review. Over 6months, patients in the Piki te Ora service were contacted an average of 9.5 times, with phone calls being the predominant mode of contact. Median HbA1c levels significantly decreased by 16.0mmol/mol at 6months post enrolment in the Piki te Ora service (P =0.011) but no significant changes were observed in cholesterol or blood pressure. Discussion The Piki te Ora service appears to provide effective support for T2D management, particularly glycaemic control, however more clinical data is needed to evaluate its effectiveness. Its flexible and accessible approach, including free consultations, may enhance care accessibility, especially for economically deprived patients.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105002485509,[WARNING:NoKeywords]
Mustafa S.; Cannon C.; Keenan R.; Mikaere M.; Dehar T.; Moorhouse S.; Thompson J.; Chepulis L.,Corrigendum to: Evaluating the impact of the Piki te Ora extended primary care team on clinical outcomes in type 2 diabetes patients: a retrospective study,2025,Journal of primary health care,10.1071/HC24108_CO,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105002484835,[WARNING:NoKeywords]
Cai H.; Chen Y.; Li J.-C.; Wang Y.-X.; Chen A.-K.; Jia H.-J.,A Novel Nutrition-Related Prognostic Biomarker for Predicting Survival in Patients with Colorectal Cancer,2025,Nutrition and Cancer,10.1080/01635581.2024.2412356,"Background: Colorectal cancer (CRC) is a prevalent global malignancy with substantial morbidity and mortality. Accurate prognostic evaluation is essential in CRC patient management. This study investigates the prognostic significance of red blood cell count (RBC) and Onodera’s prognostic nutritional index (OPNI) in resectable CRC patients. Methods: A retrospective analysis of 210 CRC patients undergoing radical resection (January 2015–January 2017) assessed clinical and hematological factors, including RBC, albumin, hemoglobin, and OPNI. A novel comprehensive biomarker, R-OPNI, combining preoperative RBC with OPNI, was introduced. Correlations with patient survival were analyzed, and R-OPNI’s independent prognostic value was assessed through univariate and multivariate Cox models. Predictive ability was compared to other factors using the receiver operating characteristic (ROC) method. Results: Higher RBC levels (≥ 3.9 × 1012/L) and elevated OPNI were associated with significantly improved overall survival. Lower R-OPNI scores (0 or 1) indicated notably poorer survival. Multivariate analysis confirmed R-OPNI’s independent prognostic significance (HR: 0.273, 95% CI: 0.098–0.763, p = 0.013). R-OPNI (AUC = 0.732) demonstrated superior predictive value compared to individual prognostic factors. Conclusion: R-OPNI emerges as a robust, independent prognostic predictor for resectable CRC patients, emphasizing the importance of assessing preoperative nutritional status. © 2024 Taylor & Francis Group, LLC.",,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85206112738,[WARNING:NoKeywords]
Lu S.; Zhou Q.; Liu X.; Du Y.; Fan Y.; Cheng Y.; He S.; Zhao H.; Li H.; Wu Y.-L.,Plain language summary: updated results of lorlatinib treatment in people with advanced NSCLC from China,2025,Future Oncology,10.1080/14796694.2024.2426376,[No abstract available],,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85211147556,[WARNING:NoKeywords]
Shatsnimitkul E.; Laopeamthong I.; Tansawet A.; Techapongsatorn S.; Kasetsermwiriya W.; Leungon P.; Sukhvibul P.,High-volume lactated Ringer’s solution with human albumin versus standard-volume infusion as a prophylactic treatment for post-endoscopic retrograde cholangiopancreatography pancreatitis: randomized clinical trial,2025,BJS Open,10.1093/bjsopen/zrae149,"Background: Adverse events after endoscopic retrograde cholangiopancreatography (ERCP) are rare, and post-ERCP pancreatitis is a serious adverse event. This study aimed to determine the role of aggressive intravenous hydration with lactated Ringer’s solution at a specific volume with 20% human albumin before ERCP in reducing the incidence of post-ERCP pancreatitis. Methods: This study was a single-centre randomized clinical trial. The participants were randomly assigned to two groups: those who received aggressive intravenous hydration with 20% human albumin and lactated Ringer's solution (intervention group), and those who received standard-volume intravenous hydration with lactated Ringer's solution (control group). The primary endpoint was post-ERCP pancreatitis. Participants and outcome assessors were blinded to treatment allocation. Comparison was performed using the chi-square, the Fisher’s exact, the Student’s t, or the Mann–Whitney U tests, where appropriate. Results: Of 300 randomized participants, 149 and 144 participants from the intervention and control group were included in the analysis. There was no significant difference in the post-ERCP pancreatitis rate (n = 10; 6.7% versus n = 9; 6.3%, P = 0.873) between the intervention and control groups. High-risk procedures (that is pancreatic duct wiring, pancreatic duct injection, precut sphincterotomy, and balloon dilation of the ampulla) were significantly associated with post-ERCP pancreatitis compared with low-risk procedures (n = 15; 15% versus n = 4; 2.1%, P < 0.001). In the high-risk procedures population, the intervention and control groups had increased post-ERCP pancreatitis rates (P = 0.716). Two participants in each group developed pulmonary congestion. Conclusion: Aggressive peri-ERCP intravenous hydration with lactated Ringer's solution combined with 50 ml of 20% human albumin did not prevent post-ERCP pancreatitis. None of the subgroups presented with prophylactic effects. © The Author(s) 2025. Published by Oxford University Press on behalf of BJS Foundation Ltd.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85216508520,[WARNING:NoKeywords]
Park B.; Vandal A.; Welsh F.; Eglinton T.; Koea J.; Taneja A.; Barazanchi A.; Hill A.G.; MacCormick A.D.,"Sarcopenia, myosteatosis, and frailty parameters to predict adverse outcomes in patients undergoing emergency laparotomy: prospective observational multicentre cohort study",2025,BJS Open,10.1093/bjsopen/zraf016,"Background: Functional compromise contributes significantly to adverse outcomes after emergency laparotomy. Sarcopenia, defined as reduced muscle strength and muscle quantity, has been seldom assessed in patients undergoing emergency laparotomy. The aim of this study was to examine functional compromise in emergency laparotomy using sarcopenia, myosteatosis, and frailty parameters and evaluate impacts on functional and patient-centred outcomes. Methods: Patients aged greater than or equal to 55 years who underwent emergency laparotomy and preoperative computed tomography (CT) at two hospitals in New Zealand between February 2022 and October 2023 were included in a prospective database. Sarcopenia was measured using the SARC-F questionnaire, isokinetic dynamometry to measure hand grip strength, and skeletal muscle quantity according to CT. Myosteatosis was determined using CT and frailty was assessed using the Clinical Frailty Scale. Predictors for rehabilitation, days alive and out of hospital at 90 days, and risk of not returning home were analysed using relative risk and proportional means regression. Secondary outcomes were 3- and 6-month mortality and inpatient morbidity defined using the Clavien–Dindo classification. Results: A total of 101 patients undergoing emergency laparotomy during the study interval were analysed; 21.6% of participants had sarcopenia, 34.7% had myosteatosis, and 24.8% were living with frailty. Muscle strength parameters (low grip strength and a positive SARC-F questionnaire) had significant relationships with primary outcomes. Low grip strength (less than 27 kg for male patients and less than 16 kg for female patients) was most significant for risk of admission for rehabilitation (adjusted risk ratio 5.48 (95% c.i. 2.03 to 14.82)). A positive SARC-F questionnaire (an overall score of greater than or equal to 4 out of 10) was most significant for not returning home (adjusted risk ratio 8.26 (95% c.i. 1.81 to 37.76)). Isolated low muscle quantity (less than 52.4 cm2/m2 for male patients and less than 38.5 cm2/m2 for female patients) demonstrated no relationship. Being frail was most significant for a reduced number of days alive and out of hospital at 90 days (−13.4% compared with non-frail participants (95% c.i. −24.3% to −0.8%)). Sarcopenia and low grip strength were the only parameters to demonstrate a relationship with 3- and 6-month mortality. Conclusion: Sarcopenia and frailty parameters are major determinants of functional compromise and predict adverse outcomes after emergency laparotomy. Muscle strength is more important than mass, and measurable without imaging, streamlining its clinical application. © The Author(s) 2025. Published by Oxford University Press on behalf of BJS Foundation Ltd.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105002242845,[WARNING:NoKeywords]
Røys E.Å.; Viste K.; Kellmann R.; Guldhaug N.A.; Alaour B.; Sylte M.S.; Torsvik J.; Strand H.; Marber M.; Omland T.; Theodorsson E.; Jones G.R.D.; Aakre K.M.,Estimating Reference Change Values Using Routine Patient Data: A Novel Pathology Database Approach,2025,Clinical Chemistry,10.1093/clinchem/hvae166,"BACKGROUND: The reference change value (RCV) is calculated by combining the within-subject biological variation (CVI) and local analytical variation (CVA). These calculations do not account for the variation seen in preanalytical conditions in routine practice or CVI in patients presenting for treatment. As a result, the RCVs may not reflect routine practice or align with clinicians’ experiences. We propose a novel RCV approach based on routine patient data that is potentially more clinically relevant. METHODS: This study used the refineR algorithm to determine RCVs using serial patient data extracted from a local Laboratory Information System (LIS). The model was applied to biomarkers with a range of result ratio distributions varying from normal to log-normal. Results were compared against conventional formula-based RCVs using CVI estimates from a state-of-the-art biological variation study. Monte Carlo simulations were also used to validate the LIS data approach. RESULTS: The RCVs estimated from LIS data were: 11-deoxycortisol (men): −70%/+196%, 17-hydroxyproges-terone (men): −49%/+100%, albumin: −10%/+11%, androstenedione (men): −47%/+96%, cortisol (men): −54%/+51%, cortisone (men): −32%/+51%, creatinine: −16%/+14%, phosphate (women): −23%/+29%, phosphate (men): −27%/+29%, testosterone (men): −38%/+60%. The formula-based RCV estimates showed similar but slightly lower results, and the Monte Carlo simulations confirmed the applicability of the new approach. CONCLUSIONS: RCVs may be estimated from patient results without prior assumptions about the shape of the ratios between serial results. Laboratories can determine RCVs based on local practice and population. © Association for Diagnostics & Laboratory Medicine 2024.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85214089523,[WARNING:NoKeywords]
Santulli G.; Bencivenga L.; Rengo G.; Guerra G.; Mone P.; Komici K.,Integrating epicardial fat and heart rate recovery in adults with metabolic risk factors,2025,European Journal of Preventive Cardiology,10.1093/eurjpc/zwae380,[No abstract available],,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85218093058,[WARNING:NoKeywords]
Ahmed H.; Böhmdorfer M.; Jäger W.; Zeitlinger M.,Insights into interspecies protein binding variability using clindamycin as an example,2025,Journal of Antimicrobial Chemotherapy,10.1093/jac/dkae412,"Background: In the preclinical development of new drugs, animal models are often employed to predict their efficacy in humans, relying on translational pharmacokinetic/pharmacodynamic (PK/PD) studies. We performed in vitro experiments focusing on the comparison of plasma protein binding (PPB) and bacterial growth dynamics of clindamycin, a commonly used antimicrobial agent, across a range of drug concentrations and plasma environments. Methods: Human, bovine and rat plasma were used for determining PPB of clindamycin at various antibiotic concentrations in buffer and media containing 20% to 70% plasma or pure plasma using ultrafiltration (UF) and equilibrium dialysis (ED). Also bacterial growth and time–kill assays were performed in Mueller–Hinton broth (MHB) containing various percentages of plasma. Results: Protein binding of clindamycin correlated well between UF and ED. Notably, clindamycin exhibited substantially lower protein binding to rat plasma compared with human and bovine plasma. Staphylococcus aureus growth was significantly reduced in 70% human, bovine, and rat plasma after 4, 8 and 24 h compared with standard MHB. Time–kill data demonstrated that bacterial counts at both 20% and 70% plasmas were less when compared with MHB at drug concentrations lower than MIC after 4 and 8 h of incubation. For rat plasma, the difference was maintained over 24 h of incubation. Furthermore, a complete bacterial killing at 16 mg/L was observed after 24 h in 20% and 70% human and bovine plasma, but not for rat plasma. Conclusions: Recognizing interspecies differences in PB might be essential for optimizing the translational relevance of preclinical studies. © The Author(s) 2024. Published by Oxford University Press on behalf of British Society for Antimicrobial Chemotherapy.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85215613484,[WARNING:NoKeywords]
Kjærgaard K.A.; Kousholt A.; Thomsen R.W.; Woolpert K.M.; Sørensen H.T.; Borgquist S.; Cronin-Fenton D.,Risk of type 2 diabetes after breast cancer treatment: a population-based cohort study in Denmark,2025,Journal of the National Cancer Institute,10.1093/jnci/djae261,"Purpose: Data on type 2 diabetes (T2D) risk after breast cancer (BC) could guide preventive strategies. Yet, studies had limitations regarding sample size, follow-up, and contemporary treatments. We evaluated the risk of T2D after BC overall, by cancer treatment, and compared with a matched cohort of cancer-free women. Methods: We assembled a population-based cohort of early-stage BC patients aged 30 years or more diagnosed during 1996-2021 in Denmark. We created a comparison cohort of 5 cancer- and T2D-free women for each BC patient, matched 6 months after BC diagnosis date on age and region. We followed both cohorts until T2D diagnosis, emigration, death, or December 31, 2022. We computed 5-year cumulative incidences and used Cox models to calculate time-varying adjusted hazard ratios (aHR) of T2D. Results: Among 74 526 BC survivors and 372 630 matched cancer-free women, 5-year cumulative incidences of T2D were 3.8% (95% confidence interval [CI] = 3.7 to 3.9) and 3.3% (95% CI = 3.3 to 3.4), respectively. The aHR of T2D was elevated but attenuated over follow-up (aHR5-years = 1.20, 95% CI = 1.15 to 1.25, and aHR15-years = 1.09, 95% CI = 1.05 to 1.12). Adjuvant endocrine therapy (aHR = 1.14; 95% CI = 1.10 to 1.19), aromatase inhibitors (aHR = 1.25; 95% CI = 1.18 to 1.32), and less so tamoxifen (aHR = 1.05; 95% CI = 0.99 to 1.11), were associated with elevated risk of T2D in women with BC vs cancer-free women. Among BC patients, chemotherapy (aHR = 1.10, 95% CI = 1.03 to 1.17) and radiation therapy (right-sided aHR = 1.18, 95% CI = 1.09 to 1.27 and left-sided aHR = 1.24, 95CI = 1.15 to 1.33) were associated with increased T2D risk. Conclusion: BC was associated with excess risk of T2D, although of lower magnitude than previously reported. The excess risk was temporary and related to BC treatment but could also be influenced by obesity and heightened T2D diagnostic activity. © The Author(s) 2024. Published by Oxford University Press.",,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-86000727122,[WARNING:NoKeywords]
Scholefield M.; Church S.J.; Cooper G.J.S.,Perturbations in levels of essential metals less severe in Parkinson's disease without dementia than in Parkinson's disease dementia,2025,Metallomics,10.1093/mtomcs/mfaf006,"It is currently unknown why some individuals with Parkinson's disease (PD) go on to develop dementia [Parkinson's disease dementia (PDD)], whereas others do not. One possibility is differences in susceptibility to metallomic dysregulation. A previous study of the PDD brain identified substantive perturbations in metal levels, including severe multiregional decreases in Cu. The current work uses the same methods to ascertain whether this metallomic dysfunction is also present in the PD brain. To do this, tissue from 9 PD cases free of cognitive decline and 15 equivalent controls was obtained from 7 brain regions. Levels of Na, Mg, K, Ca, Mn, Fe, Cu, Zn, and Se were quantified using inductively coupled plasma mass spectrometry (ICP-MS). Multiple linear regression analysis was used to determine any potential confounder effects. Results were compared with those previously obtained for PDD. It was found that decreased Cu in the medulla was the only statistically significant case-control difference observed in the PD brain; this contrasts markedly with the widespread metallic dysfunction observed in PDD. PD and PDD cases were well separated by PCA analysis. In the PD cohort, tau Braak stage correlated with Cu concentrations in several regions, but these correlations were not retained when including PDD cases. There is a marked difference in the metallomic profiles of PD and PDD, with an almost complete lack of metallic involvement observed in the former. This resistance to metallomic dysfunction may contribute to resilience against cognitive impairment in individuals with PD who do not develop dementia.  © 2025 The Author(s).",,Final,All Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105000267255,[WARNING:NoKeywords]
Arseniev A.; Panfilov M.; Pobegalov G.; Potyseva A.; Pavlinova P.; Yakunina M.; Lee J.; Borukhov S.; Severinov K.; Khodorkovskii M.,Single-molecule studies reveal the off-pathway early paused state intermediates as a target of streptolydigin inhibition of RNA polymerase and its dramatic enhancement by Gre factors,2025,Nucleic Acids Research,10.1093/nar/gkae1135,"Antibiotic streptolydigin (Stl) inhibits bacterial transcription by blocking the trigger loop folding in the active center of RNA polymerase (RNAP), which is essential for catalysis. We use acoustic force spectroscopy to characterize the dynamics of transcription elongation in ternary elongation complexes (ECs) of RNAP in the presence of Stl at a single-molecule level. We found that Stl induces long-lived stochastic pauses while the instantaneous velocity of transcription between the pauses is unaffected. Stl enhances the short-lived pauses associated with an off-pathway early paused state intermediates of the RNAP nucleotide addition cycle. Unexpectedly, we found that transcript cleavage factors GreA and GreB, which were thought to be Stl competitors, do not alleviate the Stl-induced pausing; instead, they synergistically increase transcription inhibition by Stl. This is the first known instance of a transcriptional factor enhancing antibiotic activity. We propose a structural model of the EC-Gre-Stl complex that explains the observed Stl activities and provides insight into possible cooperative action of secondary channel factors and other antibiotics binding at the Stl pocket. These results offer a new strategy for high-throughput screening for prospective antibacterial agents. © The Author(s) 2024.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85214804433,[WARNING:NoKeywords]
Agrawal R.; Agarwal H.; Mukherjee C.; Chakraborty B.; Sharma V.; Tripathi V.; Kumar N.; Priya S.; Gupta N.; Jhingan G.D.; Bajaj A.; Sengupta S.,Phosphorylated BLM peptide acts as an agonist for DNA damage response,2025,Nucleic Acids Research,10.1093/nar/gkaf106,"Upon exposure to ionizing irradiation, the MRE11–RAD50–NBS1 complex potentiates the recruitment of ATM (ataxia-telangiectasia mutated) kinase to the double-strand breaks. We show that the lack of BLM causes a decrease in the autophosphorylation of ATM in mice mammary glands, which have lost one or both copies of BLM. In isogenic human cells, the DNA damage response (DDR) pathway was dampened in the absence of BLM, which negatively affected the recruitment of DDR factors onto the chromatin, thereby indicating a direct role of BLM in augmenting DDR. Mechanistically, this was due to the BLM-dependent dissociation of inactive ATM dimers into active monomers. Fragmentation analysis of BLM followed by kinase assays revealed a 20-mer BLM peptide (91–110 aa), sufficient to enhance ATM-dependent p53 phosphorylation. ATM-mediated phosphorylation of BLM at Thr99 within BLM (91–110) peptide enhanced ATM kinase activity due to its interaction with NBS1 and causing ATM monomerization. Delivery of phosphomimetic T99E counterpart of BLM (91–110 aa) peptide led to ATM activation followed by restoration of the DDR even in the absence of ionizing irradiation (both in cells and in BLM knockout mice), indicating its role as a DDR agonist, which can be potentially used to prevent the initiation of neoplastic transformation. © The Author(s) 2025. Published by Oxford University Press on behalf of Nucleic Acids Research.",,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85218925690,[WARNING:NoKeywords]
Micsonai A.; Wien F.; Murvai N.; Nyiri M.P.; Balatoni B.; Lee Y.-H.; Molnár T.; Goto Y.; Jamme F.; Kardos J.,BeStSel: Analysis site for protein CD spectra - 2025 update,2025,Nucleic Acids Research,10.1093/nar/gkaf378,"Circular dichroism (CD) spectroscopy is a widely used technique to characterize the secondary structure composition of proteins. We have developed the Beta Structure Selection (BeStSel) method (PNAS, 112, E3095), which solves the main problem of protein CD spectroscopy - namely, the spectral variability of β-structures. The BeStSel web server utilizes this method to provide tools to the community for CD spectrum analysis. BeStSel uniquely provides information on eight secondary structure components, including parallel β-structure and antiparallel β-sheets with three different twist groups. It outperforms all available methods in accuracy and information content, and is also able to predict protein folds down to the topology/homology level of the CATH classification. The algorithm has been further developed, and the accuracy of the estimation of the secondary structure elements is improved by 0.7% as an average on the reference dataset. A new module of the web server calculates protein stability from the thermal denaturation profile followed by CD. Secondary structure calculations of uploaded PDB and mmcif files support the experimental verification of MD simulations and AlphaFold models by CD spectroscopy. Well-proven modules for disorder-order classification and extinction coefficient calculation continue to work. The BeStSel server is freely accessible at https://bestsel.elte.hu. © 2025 The Author(s).",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105010747780,[WARNING:NoKeywords]
Kumar S.; Ahmed F.; Mundada M.; Kondandapani S.; Kumar P.,Surprising visit: the rare plasma cell variant,2025,Blood Science,10.1097/BS9.0000000000000218,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85217690535,[WARNING:NoKeywords]
Zhang H.; Mu X.; Zhang Z.; Lin J.; Jin J.; Qian W.; Feng B.; Weng X.,Clinical and hematological factors affecting perioperative blood loss following total knee arthroplasty: A new clinical prediction model,2025,Chinese Medical Journal,10.1097/CM9.0000000000003519,[No abstract available],,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85219686081,[WARNING:NoKeywords]
Liao Y.-J.; Xu L.-W.; Xie H.; Yang Q.-F.; Wang J.; Fan L.; Cao S.-L.,Adverse complications of cervical spinal fusion in patients with different types of diabetes mellitus: a retrospective nationwide inpatient sample database cross-sectional study,2025,"International journal of surgery (London, England)",10.1097/JS9.0000000000002027,"BACKGROUND: Diabetes mellitus (DM) is a prevalent chronic condition that influences spine surgery outcomes. The impact of type Ⅰ and type Ⅱ DM on adverse postoperative outcomes, mortality, prolonged length of stay (LOS), and increased in-hospital costs following cervical fusion surgery remains unclear in the past decade. This study aims to determine the specific effect of different classifications of DM on postoperative complications in patients experiencing cervical fusion surgery. METHOD: Data from the Nationwide Inpatient Sample database was acquired between 2010 and 2019. Patients experiencing cervical fusion were included and classified as having type I DM, type II DM, or neither. Patient demographics, hospital characteristics, operative variables, comorbidities, complications, and other postoperative outcomes were assessed. Propensity score matching analysis was used to balance baseline differences. Univariate and multivariate logistic regression were employed to determine the risk of postoperative outcomes in patients with different classifications of DM. RESULT: A total of 267 174 cervical spinal fusions were identified (224 255 were patients without DM, 670 patients had type I DM, and 42 249 patients had type II DM). After propensity score matching, the multivariate analysis of non-DM and type I DM patients shows a significant difference in pneumonia ( P =0.020). However, type Ⅱ DM served as an independent predictor of an increased risk of acute cerebrovascular disease ( P =0.001), acute myocardial infarction ( P =0.014), pneumonia ( P =0.045), continuous trauma ventilation ( P =0.016), chest pain ( P <0.001), urinary tract infection ( P <0.001), transfusion ( P =0.005) and dysphagia ( P =0.013), prolonged LOS ( P <0.001), and increased costs ( P =0.008). CONCLUSION: Using non-DM patients as a reference, the type II DM group demonstrated a higher risk of postoperative complications than the type I DM group among patients receiving cervical fusion surgery. This vital distinction could enhance risk stratification and guidance for patients diagnosed with DM before cervical fusion surgery. Copyright © 2024 The Author(s). Published by Wolters Kluwer Health, Inc.",,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105001210238,[WARNING:NoKeywords]
Fallahzadeh M.A.; Allegretti A.S.; Nadim M.K.; Mahmud N.; Patidar K.R.; Cullaro G.; Saracino G.; Asrani S.K.,Performance of race-neutral eGFR equations in patients with decompensated cirrhosis,2025,Liver Transplantation,10.1097/LVT.0000000000000410,"The 2021 Chronic Kidney Disease Epidemiology Collaboration equation [CKD-EPI 2021] is a race-neutral equation recently developed and rapidly implemented as a reference standard to estimate glomerular filtration rate(GFR). However, its role in cirrhosis has not been examined especially in low GFR. We analyzed the performance of CKD-EPI 2021 compared to other equations with protocol-measured GFR (mGFR) in cirrhosis. We analyzed 2090 unique adult patients with cirrhosis undergoing protocol GFR measurements using iothalamate clearance from 1985 to 2015 when listed for liver transplantation at Baylor University in Dallas and Fort Worth, Texas. Using mGFR as a reference standard, the CKD-EPI 2021 was compared to CKD-EPI 2012, Modification of Diet in Renal Disease-4, Modification of Diet in Renal Disease-6, Royal Free Hospital, and GFR Assessment in Liver disease overall and in certain subgroups (ascites, mGFR ≤ 30 mL/min/1.73 m2, diagnosis, Model for End-Stage Liver Disease and gender). We examined bias (difference between eGFR and mGFR), accuracy (p30: eGFR within ± 30% of mGFR) and agreement between eGFR and mGFR categories. CKD-EPI 2021 had the second lowest bias across the entire range of GFR after GFR Assessment in Liver disease (6.6 vs. 4.6 mL/min/1.73 m2, respectively, p < 0.001). The accuracy of CKD-EPI 2021 was similar to CKD-EPI 2012 (p30 = 67.8% vs. 67.9%, respectively) which was higher than the other equations (p < 0.001). It had a similar performance in patients with ascites, by diagnoses, Model for End-Stage Liver Disease subgroups, by gender, and in non-Black patients. However, it had a relatively higher overestimation in mGFR ≤ 30 mL/min/1.73 m2 than most equations (18.5 mL/min/1.73m2, p < 0.001). Specifically, 64% of patients with mGFR ≤ 30 mL/min/1.73m2 were incorrectly classified as a less severe CKD stage by CKD-EPI 2021. In Blacks, CKD-EPI 2021 underestimated eGFR by 17.9 mL/min/1.73 m2, which was higher than the alternate equations except for Royal Free Hospital (p < 0.001). The novel race-neutral eGFR equation, CKD-EPI 2021, improves the GFR estimation overall but may not accurately capture true kidney function in cirrhosis, specifically at low GFR. There is an urgent need for a race-neutral equation in liver disease reflecting the complexity of kidney function physiology unique to cirrhosis, given implications for organ allocation and dual organ transplant.  Copyright © 2024 American Association for the Study of Liver Diseases.",,Final,All Open Access,Scopus,2-s2.0-85205482723,[WARNING:NoKeywords]
